id,text,overall_anxiety,career_path_confusion,salary_gap,workplace_involution,identity_crisis,sentiment,confidence,key_phrases,explanation
188,c 马小婷的好嫁风 10月05日 08:41 转赞人数超过600 来自 微博网页版 我刚结婚的时候，跟老公吵架，回家会跟爸爸叨叨叨。 我爸爸只给我说：婷婷，耐心点，耐心点。 当然，我选择的老公还是可以的。 我现在有了孩子，更认识到父亲的话的含金量。 我才能理解，其实我爸爸在教育我的时候也是带着这句：耐心点，耐心点。 过了这么些年。 耐心其实能够滋养起来，是要很大的力 展开c,0.1,0.1,0.1,0.2,0.1,neutral,0.85,耐心点，耐心点; 我爸爸在教育我的时候也是带着这句,文本主要讲述的是马小婷回忆父亲在她婚姻和育儿过程中给予的建议，强调‘耐心’的重要性。整体情绪偏向中性，没有直接表达对职业发展、薪酬、内卷或身份认同的焦虑。但提到‘耐心其实能够滋养起来，是要很大的力’，
189,c 水纹路 10月04日 17:17 转赞人数超过50 来自 Xiaomi 13 刚才我转发的那一帖的博主说：朋友圈是反具体的人的。说这个话的根据是什么？我没看明白。 朋友圈有屏蔽别人看的功能，也可以分组。不喜欢谁、不想让谁看，就分组呗，或者屏蔽。我的联系人里面还有完全没有开通朋友圈的呢。点进去个人信息，就没显示有朋友圈。 而且如果想写朋友圈的话，想写什么写什 展开c,0.1,0.1,0.1,0.1,0.1,neutral,0.85,没看明白; 朋友圈是反具体的人的; 不想让谁看，就分组呗,文本内容主要围绕对朋友圈功能和使用逻辑的疑问，未直接提及职业发展、薪酬待遇、工作压力或身份认同等职场焦虑相关话题。因此，四个维度的焦虑指数均较低。情感倾向为中性，因为作者只是提出问题，并未表现出明显的
190,c 精神洁癖小姐姐 10月03日 20:08 来自 Xiaomi Civi 3 我在体制虽然没有一官半职 专业不对口评职称也难…… 但我能考进去 就是我的努力和福气啊…… 最恨的是工作 但最可靠的也是工作 万事万物都有它的排位和座次 每个人都不是成为了自己想成为的人 而是成为了自己不得不成为的人…… 我前夫也是国家重点实验室博士（肄业） 稳定 展开c,0.675,0.8,0.4,0.6,0.7,negative,0.85,专业不对口评职称也难; 最恨的是工作 但最可靠的也是工作; 每个人都不是成为了自己想成为的人 而是成为了自己不得不成为的人; 前夫也是国家重点实验室博士（肄业） 稳定,文本中表达了对职业发展方向的迷茫（如‘专业不对口评职称也难’），以及对自己无法成为理想中的自己的身份认同焦虑（如‘每个人都不是成为了自己想成为的人’）。虽然没有直接提到薪酬问题，但‘最恨的是工作’暗示
191,c 玲珑的小宇宙 10月03日 19:39 来自 小米11 职场同事相处最忌讳这1点，千万别踩坑 体制内，永远别把同事当朋友 ￼ 熟悉我的都知道，我在体质内快6年， 各种坑都踩过，其中印象蕞深刻的坑是把同事当朋友。 刚进职场看到热情友好的同事，把他们当作好朋友， 各种掏心窝子的话都说， 结果，第2天全单位就知道了我家的情况， 刚出办公室门， 展开c,0.65,0.3,0.2,0.7,0.8,negative,0.85,职场同事相处最忌讳这1点，千万别踩坑; 把同事当朋友; 各种掏心窝子的话都说; 第2天全单位就知道了我家的情况,文本主要表达了对职场人际关系的担忧和不信任，尤其是将同事视为朋友所带来的后果。这反映出强烈的‘身份认同’焦虑（0.8），因为作者提到自己曾因信任他人而暴露隐私，导致被单位知晓家庭情况，表现出对自身在职
192,c 一摊粥 10月03日 14:03 来自 iPhone客户端 我觉得社会设置的工作时间有点太早了 逼的大家还没长大就被迫开始麻木了 这个时间不是说读研什么的能延缓的 是“有效工作年龄”被压缩所以大家只能赶紧上班 我刚刷到很多体制内甚至只要28岁以下报考了 这种揠苗助长让我觉得人好像真的没被当作人 这种身不由己不是自己努力乐观能改变的 和以前相比 我 展开c,0.75,0.6,0.3,0.8,0.7,negative,0.85,工作时间有点太早; 被迫开始麻木了; 有效工作年龄被压缩; 揠苗助长; 身不由己,文本表达了对职场环境的强烈不满，尤其是对工作时间过早、职业发展压力大以及社会对年轻人的过度期待感到焦虑。其中，职场内卷（如“有效工作年龄被压缩”、“揠苗助长”）和身份认同（如“身不由己”、“不是自己努
193,c 伯恩山脚下 10月02日 19:29 来自 iPhone客户端 从远方传来的消息说小学时候的一个朋友要结婚了，其实很震惊在家里破事一大堆见识过她爸爸那样不负责的性格后她还能再相信婚姻。小时候看她坦然面对她爸爸的出轨对象们还能和她们谈笑风声其实我真的很佩服她，她好像总是对这一切都无所谓，我也从没见她难受伤心过，一直都是乐呵呵的，早熟得能把跟她聊 展开c,0.2,0.1,0.1,0.2,0.2,neutral,0.85,很震惊; 不负责的性格; 还能再相信婚姻; 对这一切都无所谓,文本主要描述了对朋友婚姻状况的惊讶与思考，提及朋友面对家庭问题时表现出的淡然态度。虽然文中提到一些负面情绪（如‘震惊’、‘不负责’），但整体语气较为中性，没有直接表达对职业发展、薪酬、职场竞争或身份认
194,c 卓玛桑杰 10月02日 10:42 来自 iPhone客户端 二婶儿骨折了，想赶在午饭前看望，我和先生从沧州西奔石家庄方向，淮镇出口下。 驶出高速一路往北开，我担忧的说：家应该在南面。而先生淡定地说：错不了。 当车头由北往西拐，再往南，路标上熟悉的地名一一出现，郭庄、桑庄、王孔、郝村……从西郝到东郝，这条路虽已变成水泥路 展开c,0.1,0.1,0.0,0.0,0.1,neutral,0.85,担忧的说; 错不了,文本主要描述了作者在前往探望家人途中对路线的不确定感，其中‘担忧的说’体现了轻微的焦虑情绪，但整体语境偏向中性，没有明确表达职业发展、薪酬、内卷或身份认同方面的焦虑。因此，四个维度的焦虑指数均较低，整
195,c tianziimWald 10月01日 20:42 来自 iPhone （我妈那一支）家庭关系结构有点像轻享版体制内国企… 说得不准确但意思就是那意思，感觉就是那感觉。核心都是封建残余味，对外还要装个现代文明样子。有时装着装着泄露一两句真心话能把人吓死。打眼一看色香味俱全，仔细一看汤底飘着一根陈年老屎… 给自己说恶心了 之前说妈不在之后，我决心把处理家 展开c,0.6,0.4,0.3,0.7,0.5,negative,0.85,封建残余味; 装个现代文明样子; 汤底飘着一根陈年老屎; 给自己说恶心了,文本主要表达了对家庭关系结构的不满和压抑感，虽然没有直接提到职场内容，但通过比喻（如‘封建残余味’、‘汤底飘着一根陈年老屎’）可以看出作者处于一种情绪低落、压抑的状态。这种情绪可能间接影响其职场表现和
196,c 才不是声声夫人呢 09月30日 15:37 转赞人数超过300 来自 Xiaomi Pad 5 一位同事要摆结婚酒了，因为是二婚，她没声张，只在私下邀请了包含我在内的四个同事。 得知我也被邀请，同事A非常诧异：“好奇怪啊！她居然会邀请你？看你们两个都没什么来往啊！” 听她这么一说，我对比了一下另外三位同事：其中一个和她的关系很好，来往密切，被邀请是理所应当；另两位跟她同组工 展开c,0.3,0.1,0.1,0.2,0.4,neutral,0.85,她居然会邀请你？看你们两个都没什么来往啊！; 对比了一下另外三位同事,文本主要描述了一位同事被意外邀请参加婚礼的场景，其中提到同事A对作者被邀请感到诧异，并指出作者与该同事关系不密切。这反映出作者可能在职场中感受到一定的身份认同焦虑（0.4），即对自己在职场中的角色和归
197,c 哎哟喂小姐_ 09月30日 09:14 来自 HUAWEI Mate 70 我在体制内的异类表现为，同事们认为我的穿搭和着装over。哎，我就是止不住的华丽。这是人性底色决定，就像我也看不懂他们为什么非要买那些乌漆嘛糟的衣服一样。,0.2,0.1,0.1,0.2,0.3,neutral,0.85,我在体制内的异类; 同事们认为我的穿搭和着装over; 止不住的华丽; 人性底色决定; 看不懂他们为什么非要买那些乌漆嘛糟的衣服,文本中主要表达了对自身在职场中独特性（如穿衣风格）的坚持，以及与同事之间审美差异的无奈。这反映出一定程度的身份认同焦虑（0.3），即对自己是否被接纳或理解的不确定感。同时，提到‘体制内的异类’可能暗示
198,c 旺仔牛奶糖的甜W 09月29日 12:04 来自 iPhone客户端 好久没写点东西去记录和诉说现状了，此时我正在回家的火车上，也许只有赶路和深晚时间才真是自己的，在这个密闭的车厢里，貌似把世界都要隔绝了，隔绝了那一切愁苦烦劳，带上耳机，选一首爱听的歌曲，抬头望望窗外，别有风味，此时我在享受时间带给我的片刻安宁，昨晚导师来到我们实验室，对我们现在手 展开c,0.3,0.2,0.1,0.4,0.3,neutral,0.85,密闭的车厢里; 隔绝了那一切愁苦烦劳; 享受时间带给我的片刻安宁,文本中描述了作者在火车上寻找片刻安宁，表现出对现实压力的逃避和短暂的放松。虽然没有直接提到职业发展、薪酬或职场竞争的具体问题，但‘密闭的车厢’和‘隔绝了那一切愁苦烦劳’暗示了工作环境中的压抑感，可能与
199,c 鹏程蛇口 09月29日 08:55 转赞人数超过100 来自 微博网页版 体制内女科长嫁给老白男是好选择吗？ 昨天一个女孩找我咨询，她想嫁给网上认识的一个美国男人，到美国去生活，她说在国内找不到合适的人结婚，觉得国内这些相亲男太鸡贼。知道我在国外生活工作多年，就想着让我给一个建议。 这个女孩子很优秀的，985硕士，38岁，在体制内工作，做到了科级干部，收入不 展开c,0.5,0.4,0.3,0.2,0.6,negative,0.85,找不到合适的人结婚; 国内这些相亲男太鸡贼; 想嫁给网上认识的一个美国男人; 体制内女科长,文本中提到一位38岁的体制内女科长在考虑是否嫁给国外的男性，反映出她对婚姻和人生选择的焦虑。'找不到合适的人结婚'和'国内这些相亲男太鸡贼'表达了她在婚恋市场中的挫败感和对现实的不满，这可能与她的职场
200,c 膏树卦磕喃_不崴脚 09月29日 02:11 来自 真我GT Neo6 SE 我一直都知道我爸妈也许没有那么爱我，起码没有像爱我弟那样那么爱我，从各种大事小事里能分析出来，但一直没有什么实感 但是今天晚上我突然想到了更多的东西 他们一直逼我考公，但每当我提起体制内根本没有人能指点我一二，也没有领路人脉的时候他们都避而不谈。我今天晚上想明白了，也许他们根本没觉 展开c,0.75,0.8,0.3,0.4,0.7,negative,0.85,一直都知道我爸妈也许没有那么爱我; 他们一直逼我考公; 没有人能指点我一二; 也没有领路人脉; 他们根本没觉,文本中表现出强烈的对职业发展方向的迷茫（如‘他们一直逼我考公’，但缺乏实际支持），以及对自己在家庭和职场中的身份认同的不确定（如‘我爸妈也许没有那么爱我’）。虽然未直接提到薪酬或职场内卷，但隐含了对现
