城市_清洗,行业,薪资_月平均K,经验要求,学历要求
武汉,房地产中介/租赁,12.5,经验不限,学历不限
武汉,电子商务,6.5,经验不限,高中
武汉,保险,9.0,经验不限,高中
武汉,互联网,10.5,经验不限,学历不限
武汉,人力资源服务,7.0,经验不限,学历不限
武汉,汽车经销商,5.5,经验不限,学历不限
武汉,汽车零部件,5.5,经验不限,学历不限
武汉,休闲/娱乐,10.0,经验不限,学历不限
武汉,互联网金融,22.5,经验不限,学历不限
武汉,文化艺术/娱乐,7.5,经验不限,学历不限
武汉,互联网,9.5,经验不限,学历不限
武汉,计算机服务,8.5,3-5年,学历不限
武汉,游戏,12.5,1-3年,学历不限
武汉,家政服务,7.0,经验不限,学历不限
武汉,体育,9.5,经验不限,学历不限
武汉,智能硬件,30.0,3-5年,硕士
武汉,批发/零售,0.6,经验不限,学历不限
武汉,机械设备/机电/重工,7.0,经验不限,学历不限
武汉,电子商务,6.0,1年以内,学历不限
武汉,生活服务(O2O),4.5,经验不限,学历不限
武汉,休闲/娱乐,5.5,经验不限,学历不限
武汉,互联网,12.5,经验不限,学历不限
武汉,其他生活服务,5.5,1-3年,初中及以下
武汉,其他生活服务,8.5,经验不限,高中
武汉,餐饮,4.5,经验不限,学历不限
武汉,生活服务(O2O),8.0,经验不限,学历不限
武汉,餐饮,5.5,经验不限,学历不限
武汉,电子商务,10.5,1年以内,高中
武汉,运动/健身,7.5,经验不限,学历不限
武汉,其他生活服务,22.5,经验不限,学历不限
武汉,通用设备,6.75,经验不限,学历不限
武汉,咨询,12.5,经验不限,学历不限
武汉,互联网,7.5,经验不限,学历不限
武汉,广告/公关/会展,8.5,3-5年,学历不限
武汉,企业服务,7.0,1年以内,学历不限
武汉,光伏,4.0,1-3年,学历不限
武汉,房地产中介/租赁,10.5,经验不限,学历不限
武汉,游戏,3.12,经验不限,学历不限
武汉,咨询,18.0,经验不限,学历不限
武汉,客运服务,10.5,经验不限,学历不限
武汉,通用设备,6.0,经验不限,学历不限
武汉,家政服务,6.5,经验不限,初中及以下
武汉,互联网,12.5,经验不限,学历不限
武汉,房地产中介/租赁,8.5,经验不限,学历不限
武汉,日化,6.0,经验不限,学历不限
武汉,互联网金融,18.0,经验不限,学历不限
武汉,文化艺术/娱乐,10.5,经验不限,学历不限
武汉,互联网,7.5,经验不限,学历不限
武汉,互联网,10.0,经验不限,高中
武汉,其他制造业,7.5,1-3年,学历不限
武汉,互联网,10.5,经验不限,学历不限
武汉,餐饮,4.5,1年以内,学历不限
武汉,餐饮,5.5,经验不限,学历不限
武汉,房地产中介/租赁,10.5,经验不限,学历不限
武汉,互联网,12.5,经验不限,学历不限
武汉,批发/零售,3.5,经验不限,学历不限
武汉,批发/零售,22.5,3-5年,学历不限
武汉,咨询,15.0,经验不限,学历不限
武汉,餐饮,3.5,经验不限,学历不限
武汉,互联网,11.0,经验不限,高中
武汉,法律,,1-3年,学历不限
武汉,互联网,8.5,经验不限,学历不限
武汉,酒店/民宿,5.0,1-3年,学历不限
武汉,美发,3.5,经验不限,学历不限
武汉,企业服务,7.0,经验不限,学历不限
武汉,餐饮,4.5,经验不限,学历不限
武汉,计算机/通信/其他电子设备,6.5,经验不限,学历不限
武汉,电子商务,8.5,5-10年,学历不限
武汉,医药批发零售,6.5,1-3年,学历不限
武汉,电子商务,7.5,经验不限,学历不限
武汉,新零售,5.5,1-3年,高中
武汉,互联网金融,12.5,经验不限,学历不限
武汉,电子商务,10.5,1-3年,学历不限
武汉,餐饮,7.5,经验不限,学历不限
武汉,餐饮,20.5,经验不限,学历不限
武汉,生活服务(O2O),6.0,1年以内,学历不限
武汉,互联网,1.43,经验不限,学历不限
武汉,其他生活服务,7.5,1-3年,学历不限
武汉,文化艺术/娱乐,8.5,经验不限,学历不限
武汉,医疗器械,9.5,经验不限,学历不限
武汉,生活服务(O2O),7.0,经验不限,学历不限
武汉,社交网络与媒体,5.0,1-3年,学历不限
武汉,餐饮,3.5,经验不限,学历不限
武汉,家政服务,6.5,经验不限,学历不限
武汉,文化艺术/娱乐,10.5,经验不限,学历不限
武汉,医疗健康,9.0,1年以内,学历不限
武汉,文化艺术/娱乐,8.5,经验不限,学历不限
武汉,计算机软件,4.5,经验不限,学历不限
武汉,珠宝/首饰,7.5,经验不限,学历不限
武汉,咨询,10.5,经验不限,学历不限
武汉,咨询,30.0,经验不限,学历不限
武汉,电子商务,10.5,经验不限,学历不限
武汉,电子商务,7.5,经验不限,学历不限
武汉,食品/饮料/烟酒,6.5,1-3年,高中
武汉,互联网,22.5,3-5年,学历不限
武汉,即时配送,,经验不限,学历不限
武汉,旅游/景区,11.0,经验不限,学历不限
武汉,汽车后市场,6.0,经验不限,学历不限
武汉,批发/零售,6.0,经验不限,学历不限
武汉,其他行业,12.5,经验不限,学历不限
武汉,互联网金融,8.5,经验不限,学历不限
武汉,批发/零售,6.0,经验不限,学历不限
武汉,其他生活服务,14.3,1年以内,学历不限
武汉,法律,12.5,经验不限,学历不限
武汉,互联网,4.4,经验不限,学历不限
武汉,汽车零部件,10.5,10年以上,高中
武汉,电子商务,5.5,经验不限,学历不限
武汉,广播/影视,10.0,经验不限,学历不限
武汉,餐饮,6.0,1-3年,学历不限
武汉,文化艺术/娱乐,6.5,经验不限,学历不限
武汉,其他行业,5.0,1-3年,高中
武汉,休闲/娱乐,5.0,经验不限,学历不限
武汉,互联网金融,10.5,经验不限,学历不限
武汉,银行,9.5,经验不限,学历不限
武汉,动力电池,6.5,1-3年,学历不限
武汉,休闲/娱乐,17.5,经验不限,学历不限
武汉,智能硬件/消费电子,8.5,经验不限,学历不限
武汉,其他生活服务,5.0,经验不限,学历不限
武汉,游戏,8.5,经验不限,学历不限
武汉,新能源汽车,10.5,经验不限,学历不限
武汉,法律,7.5,1年以内,学历不限
武汉,咨询,12.5,经验不限,学历不限
武汉,美容,22.5,经验不限,学历不限
武汉,其他专业服务,8.5,经验不限,学历不限
武汉,其他生活服务,4.5,经验不限,学历不限
武汉,咨询,6.5,1年以内,高中
武汉,电子商务,6.6,经验不限,学历不限
武汉,电子商务,9.5,经验不限,学历不限
武汉,生活服务(O2O),7.5,1-3年,高中
武汉,互联网,7.0,经验不限,学历不限
武汉,餐饮,7.0,经验不限,学历不限
武汉,游戏,12.5,经验不限,学历不限
武汉,批发/零售,6.5,1-3年,高中
武汉,其他专业服务,4.5,经验不限,学历不限
武汉,休闲/娱乐,9.0,1年以内,学历不限
上海,人工智能,75.0,经验不限,学历不限
上海,智能硬件,45.0,3-5年,学历不限
上海,互联网,40.0,经验不限,学历不限
上海,智能硬件,55.0,经验不限,学历不限
上海,广告营销,2.75,经验不限,学历不限
上海,互联网,30.0,经验不限,学历不限
上海,批发/零售,8.0,经验不限,学历不限
上海,美发,9.5,5-10年,学历不限
上海,其他制造业,12.5,经验不限,学历不限
上海,互联网,22.5,1-3年,学历不限
上海,汽车经销商,12.5,经验不限,学历不限
上海,汽车后市场,5.5,经验不限,学历不限
上海,客运服务,12.5,经验不限,学历不限
上海,其他行业,,经验不限,学历不限
上海,生活服务(O2O),0.96,经验不限,学历不限
上海,生活服务(O2O),7.5,经验不限,学历不限
上海,社交网络与媒体,9.0,经验不限,学历不限
上海,食品/饮料/烟酒,3.5,经验不限,初中及以下
上海,房地产开发经营,12.5,1-3年,学历不限
上海,服装/纺织,7.5,1-3年,学历不限
上海,互联网,8.5,经验不限,学历不限
上海,其他行业,11.0,经验不限,学历不限
上海,家政服务,10.5,经验不限,学历不限
上海,互联网,8.5,经验不限,学历不限
上海,房地产中介/租赁,26.5,1-3年,高中
上海,互联网金融,10.5,经验不限,学历不限
上海,生活服务(O2O),9.5,经验不限,学历不限
上海,食品/饮料/烟酒,6.5,1-3年,高中
上海,餐饮,6.5,经验不限,学历不限
上海,餐饮,6.0,经验不限,学历不限
上海,餐饮,7.0,经验不限,学历不限
上海,互联网金融,12.5,经验不限,学历不限
上海,运动/健身,16.5,经验不限,学历不限
上海,装卸搬运和仓储业,7.0,经验不限,学历不限
上海,文化艺术/娱乐,9.5,经验不限,学历不限
上海,食品/饮料/烟酒,5.5,经验不限,学历不限
上海,食品/饮料/烟酒,11.5,经验不限,学历不限
上海,家政服务,12.5,经验不限,学历不限
上海,新能源汽车,12.5,经验不限,学历不限
上海,计算机软件,8.5,经验不限,学历不限
上海,回收/维修,9.5,1-3年,学历不限
上海,社交网络与媒体,7.5,经验不限,学历不限
上海,培训/辅导机构,4.0,经验不限,学历不限
上海,半导体/芯片,20.5,经验不限,学历不限
上海,互联网,31.0,经验不限,学历不限
上海,餐饮,5.5,经验不限,学历不限
上海,美容/美发,10.5,经验不限,学历不限
上海,生活服务(O2O),7.0,经验不限,学历不限
上海,即时配送,13.5,经验不限,学历不限
上海,餐饮,7.0,1-3年,学历不限
上海,物业管理,6.5,3-5年,学历不限
上海,餐饮,21.5,经验不限,学历不限
上海,餐饮,6.0,经验不限,学历不限
上海,美容,9.5,1-3年,学历不限
上海,文化艺术/娱乐,,经验不限,学历不限
上海,房地产中介/租赁,37.5,1-3年,学历不限
上海,食品/饮料/烟酒,0.54,经验不限,高中
上海,互联网,2.5,经验不限,学历不限
上海,餐饮,6.0,经验不限,学历不限
上海,互联网,17.5,1年以内,学历不限
上海,餐饮,5.5,经验不限,学历不限
上海,智能硬件,30.0,经验不限,学历不限
上海,酒店/民宿,6.5,经验不限,学历不限
上海,文化艺术/娱乐,37.5,经验不限,学历不限
上海,房地产中介/租赁,40.0,经验不限,学历不限
上海,宠物服务,9.0,经验不限,学历不限
上海,家政服务,4.5,经验不限,初中及以下
上海,医疗健康,30.0,经验不限,学历不限
上海,移动互联网,115.0,经验不限,学历不限
上海,金属制品,11.0,5-10年,学历不限
上海,家政服务,10.5,经验不限,学历不限
上海,餐饮,6.0,经验不限,初中及以下
上海,化工,10.5,经验不限,学历不限
上海,保健/养生,10.5,经验不限,学历不限
上海,餐饮,7.5,经验不限,学历不限
上海,批发/零售,9.5,经验不限,学历不限
上海,批发/零售,5.5,经验不限,学历不限
上海,跨境物流,9.0,经验不限,学历不限
上海,餐饮,6.5,经验不限,初中及以下
上海,美容,12.5,经验不限,学历不限
上海,互联网,4.95,经验不限,硕士
上海,广告营销,27.5,1-3年,学历不限
上海,互联网金融,26.0,经验不限,学历不限
上海,互联网金融,10.5,经验不限,学历不限
上海,机械设备/机电/重工,9.5,经验不限,学历不限
上海,餐饮,3.96,1年以内,学历不限
上海,珠宝/首饰,12.5,1-3年,高中
上海,美容/美发,10.5,经验不限,学历不限
上海,保健/养生,22.5,经验不限,学历不限
上海,美容/美发,9.5,1-3年,学历不限
上海,即时配送,9.5,经验不限,学历不限
上海,4S店/后市场,12.5,经验不限,学历不限
上海,文化艺术/娱乐,13.5,经验不限,学历不限
上海,医疗服务,5.5,1-3年,学历不限
上海,互联网,22.5,1-3年,本科
上海,互联网金融,11.0,经验不限,学历不限
上海,美容,6.5,经验不限,学历不限
上海,机械设备/机电/重工,9.95,经验不限,学历不限
上海,餐饮,7.5,经验不限,学历不限
上海,餐饮,6.0,1年以内,初中及以下
上海,汽车研发/制造,8.0,经验不限,学历不限
上海,互联网金融,18.0,经验不限,学历不限
上海,互联网金融,12.5,经验不限,学历不限
上海,批发/零售,4.5,1-3年,初中及以下
上海,餐饮,5.5,经验不限,学历不限
上海,服装/纺织,6.5,经验不限,学历不限
上海,互联网金融,12.5,经验不限,学历不限
上海,宠物服务,8.0,1-3年,学历不限
上海,互联网金融,10.5,经验不限,学历不限
上海,家政服务,12.5,经验不限,学历不限
上海,游戏,30.0,3-5年,学历不限
上海,互联网金融,10.5,经验不限,学历不限
上海,餐饮,0.78,经验不限,学历不限
上海,餐饮,5.5,经验不限,学历不限
上海,其他金融业,12.5,经验不限,学历不限
上海,餐饮,7.0,经验不限,学历不限
上海,家政服务,10.5,经验不限,学历不限
上海,广播/影视,35.0,5-10年,学历不限
上海,企业服务,6.5,经验不限,学历不限
上海,餐饮,6.5,1-3年,学历不限
上海,培训/辅导机构,1.32,经验不限,学历不限
上海,其他生活服务,11.5,经验不限,学历不限
上海,文化艺术/娱乐,7.5,经验不限,学历不限
上海,餐饮,5.0,经验不限,学历不限
上海,咨询,8.5,经验不限,学历不限
上海,汽车零部件,7.5,经验不限,学历不限
上海,基金,50.0,经验不限,学历不限
上海,生活服务(O2O),10.5,经验不限,学历不限
上海,餐饮,1.68,经验不限,学历不限
上海,餐饮,6.5,经验不限,学历不限
上海,餐饮,5.5,经验不限,初中及以下
上海,批发/零售,6.5,1-3年,学历不限
上海,珠宝/首饰,0.66,1-3年,学历不限
上海,家具/家居,0.84,3-5年,学历不限
上海,社交网络与媒体,12.5,经验不限,初中及以下
上海,批发/零售,8.0,经验不限,学历不限
上海,餐饮,7.0,1-3年,学历不限
上海,家政服务,10.5,经验不限,学历不限
上海,餐饮,6.5,经验不限,学历不限
上海,其他制造业,7.5,经验不限,学历不限
上海,其他生活服务,23.0,3-5年,学历不限
上海,装修装饰,7.0,1-3年,高中
上海,印刷/包装/造纸,6.5,5-10年,学历不限
上海,酒店/民宿,4.5,1-3年,学历不限
上海,服装/纺织,11.5,3-5年,学历不限
上海,电子商务,7.5,经验不限,学历不限
上海,餐饮,6.5,经验不限,学历不限
上海,批发/零售,6.5,经验不限,初中及以下
上海,家政服务,8.5,经验不限,学历不限
上海,互联网,8.5,经验不限,初中及以下
上海,文化艺术/娱乐,11.5,1-3年,学历不限
上海,其他生活服务,10.5,经验不限,学历不限
上海,餐饮,7.0,经验不限,学历不限
上海,运营商/增值服务,7.0,经验不限,学历不限
上海,家政服务,12.0,经验不限,学历不限
上海,餐饮,5.5,经验不限,学历不限
上海,餐饮,6.5,经验不限,学历不限
上海,互联网,14.5,经验不限,学历不限
上海,餐饮,5.5,经验不限,学历不限
上海,美容,12.5,经验不限,学历不限
上海,同城货运,12.5,1-3年,学历不限
上海,医疗服务,8.0,1-3年,学历不限
上海,餐饮,5.5,1年以内,学历不限
上海,文化艺术/娱乐,30.0,经验不限,学历不限
上海,休闲/娱乐,0.48,经验不限,学历不限
上海,企业服务,7.5,经验不限,高中
上海,互联网金融,41.5,经验不限,学历不限
上海,电子商务,6.0,经验不限,学历不限
上海,即时配送,12.0,经验不限,学历不限
上海,互联网,12.5,经验不限,学历不限
上海,即时配送,,经验不限,学历不限
上海,餐饮,5.5,经验不限,学历不限
上海,新能源汽车,1.56,经验不限,学历不限
上海,医疗服务,10.0,经验不限,学历不限
上海,家政服务,10.5,经验不限,学历不限
上海,餐饮,7.5,经验不限,学历不限
上海,批发/零售,10.0,1-3年,学历不限
上海,客运服务,13.5,经验不限,学历不限
上海,4S店/后市场,12.5,1-3年,学历不限
上海,保健/养生,12.5,经验不限,学历不限
上海,互联网,6.5,1-3年,初中及以下
上海,广告/公关/会展,6.5,3-5年,学历不限
上海,其他生活服务,26.5,经验不限,学历不限
上海,批发/零售,6.5,1-3年,高中
上海,进出口贸易,12.5,1-3年,高中
上海,休闲/娱乐,30.0,1-3年,初中及以下
上海,酒店/民宿,6.0,3-5年,学历不限
上海,企业服务,11.5,经验不限,学历不限
上海,生活服务(O2O),10.0,经验不限,学历不限
上海,互联网,13.5,经验不限,学历不限
上海,餐饮,5.0,1-3年,学历不限
上海,互联网,10.0,经验不限,学历不限
上海,餐饮,5.5,经验不限,学历不限
